Invoice_id,Branch,City,Category,Unit_price,Quantity,Date,Time,Payment_method,Rating,Profit_margin,Total Sales
7163,WALM084,Schertz,Home and lifestyle,80,3,2040-03-25,17:00:00,Credit card,3,33%,240
7661,WALM074,Weslaco,Home and lifestyle,73,1,2040-03-26,18:10:00,Credit card,6,33%,73
7681,WALM058,Port Arthur,Home and lifestyle,60,3,2040-03-27,18:41:00,Credit card,5,33%,180
7886,WALM050,Victoria,Fashion accessories,33,2,2040-03-28,15:32:00,Ewallet,3,48%,66
8038,WALM035,San Angelo,Fashion accessories,65,1,2040-03-29,17:19:00,Credit card,3,48%,65
8113,WALM009,Plano,Home and lifestyle,37,1,2040-03-30,07:08:00,Credit card,3,48%,37
8137,WALM073,Seguin,Home and lifestyle,84,2,2040-03-31,13:30:00,Credit card,5,33%,168
8179,WALM084,Schertz,Home and lifestyle,29,2,2040-04-01,16:56:00,Credit card,6,33%,58
8319,WALM075,San Marcos,Home and lifestyle,78,3,2040-04-02,12:29:00,Credit card,4,33%,234
8614,WALM056,Rowlett,Fashion accessories,69,3,2040-04-03,10:11:00,Cash,7,33%,207
8737,WALM087,Waxahachie,Home and lifestyle,34,3,2040-04-04,14:04:00,Cash,7,33%,102
1018,WALM042,Bryan,Fashion accessories,16,3,2040-04-05,11:32:00,Ewallet,6,48%,48
1625,WALM083,Farmers Branch,Home and lifestyle,28,2,2040-04-06,19:48:00,Ewallet,7,33%,56
2275,WALM010,Laredo,Home and lifestyle,72,1,2040-04-07,08:17:00,Ewallet,6,48%,72
9370,WALM029,Round Rock,Fashion accessories,53,1,2040-04-08,12:46:00,Cash,6,48%,53
9468,WALM075,San Marcos,Fashion accessories,81,2,2040-04-09,09:39:00,Cash,5,33%,162
2299,WALM091,Little Elm,Home and lifestyle,33,3,2040-04-10,08:14:00,Ewallet,4,33%,99
2320,WALM076,Huntsville,Fashion accessories,58,1,2040-04-11,06:54:00,Ewallet,5,33%,58
3082,WALM059,Pflugerville,Fashion accessories,18,3,2040-04-12,10:39:00,Ewallet,7,33%,54
9184,WALM086,Rosenberg,Fashion accessories,60,3,2040-04-13,07:23:00,Cash,7,33%,180
9537,WALM050,Victoria,Home and lifestyle,17,3,2040-04-14,13:11:00,Credit card,5,48%,51
1588,WALM017,McKinney,Fashion accessories,61,1,2040-04-15,17:07:00,Ewallet,7,48%,61
1743,WALM083,Farmers Branch,Home and lifestyle,29,2,2040-04-16,16:14:00,Ewallet,8,33%,58
9082,WALM050,Victoria,Fashion accessories,81,1,2040-04-17,13:54:00,Credit card,4,48%,81
9521,WALM099,Weatherford,Home and lifestyle,81,3,2040-04-18,08:42:00,Cash,6,18%,243
8871,WALM055,Waxahachie,Home and lifestyle,34,3,2040-04-19,10:52:00,Cash,3,33%,102
3110,WALM039,Longview,Fashion accessories,15,1,2040-04-20,10:30:00,Ewallet,9,48%,15
1257,WALM056,Rowlett,Home and lifestyle,78,3,2040-04-21,10:52:00,Ewallet,7,33%,234
2211,WALM042,Bryan,Home and lifestyle,51,2,2040-04-22,10:57:00,Ewallet,9,48%,102
1122,WALM011,Lubbock,Fashion accessories,75,1,2040-04-23,13:45:00,Ewallet,6,48%,75
8933,WALM030,Richardson,Home and lifestyle,36,3,2040-04-24,10:33:00,Cash,3,48%,108
1399,WALM043,Baytown,Home and lifestyle,23,1,2040-04-25,08:37:00,Ewallet,7,48%,23
1643,WALM050,Victoria,Home and lifestyle,29,1,2040-04-26,09:25:00,Ewallet,7,48%,29
2332,WALM080,Nacogdoches,Fashion accessories,19,3,2040-04-27,09:15:00,Ewallet,8,33%,57
2563,WALM021,McAllen,Home and lifestyle,62,3,2040-04-28,08:07:00,Ewallet,4,48%,186
2568,WALM052,Mansfield,Fashion accessories,30,2,2040-04-29,14:02:00,Ewallet,8,57%,60
9139,WALM055,Waxahachie,Home and lifestyle,63,2,2040-04-30,07:39:00,Cash,4,33%,126
1936,WALM072,Lancaster,Fashion accessories,19,2,2040-05-01,10:38:00,Ewallet,6,33%,38
2071,WALM040,Edinburg,Home and lifestyle,78,2,2040-05-02,13:25:00,Ewallet,5,48%,156
2660,WALM014,Amarillo,Fashion accessories,58,3,2040-05-03,18:55:00,Ewallet,9,48%,174
9712,WALM050,Victoria,Fashion accessories,67,1,2040-05-04,08:39:00,Credit card,7,48%,67
1232,WALM087,Waxahachie,Fashion accessories,46,2,2040-05-05,16:26:00,Ewallet,5,33%,92
1834,WALM027,Abilene,Fashion accessories,81,3,2040-05-06,09:32:00,Ewallet,8,48%,243
2217,WALM034,College Station,Home and lifestyle,43,3,2040-05-07,18:01:00,Ewallet,5,48%,129
1802,WALM030,Richardson,Fashion accessories,28,3,2040-05-08,10:03:00,Ewallet,8,48%,84
3051,WALM093,Angleton,Home and lifestyle,20,2,2040-05-09,07:24:00,Ewallet,8,33%,40
9313,WALM069,Rockwall,Home and lifestyle,21,3,2040-05-10,09:11:00,Cash,4,33%,63
9716,WALM065,Texas City,Fashion accessories,63,1,2040-05-11,15:00:00,Cash,6,33%,63
9886,WALM025,Waco,Fashion accessories,67,2,2040-05-12,06:58:00,Cash,3,48%,134
1251,WALM077,Coppell,Home and lifestyle,78,3,2040-05-13,22:37:00,Ewallet,5,33%,234
1742,WALM019,Pasadena,Fashion accessories,40,1,2040-05-14,12:07:00,Ewallet,6,48%,40
2522,WALM080,Nacogdoches,Fashion accessories,72,1,2040-05-15,10:18:00,Ewallet,5,33%,72
2424,WALM062,Galveston,Fashion accessories,70,1,2040-05-16,09:02:00,Ewallet,4,33%,70
8904,WALM074,Weslaco,Fashion accessories,82,2,2040-05-17,10:04:00,Cash,4,33%,164
2807,WALM076,Huntsville,Home and lifestyle,18,1,2040-05-18,10:06:00,Ewallet,8,33%,18
3073,WALM031,Lewisville,Home and lifestyle,17,1,2040-05-19,07:31:00,Ewallet,4,48%,17
9398,WALM065,Texas City,Fashion accessories,66,3,2040-05-20,15:27:00,Cash,4,33%,198
1303,WALM039,Longview,Home and lifestyle,39,1,2040-05-21,15:15:00,Ewallet,4,48%,39
2009,WALM008,Corpus Christi,Home and lifestyle,65,2,2040-05-22,21:45:00,Ewallet,7,48%,130
2221,WALM045,Missouri City,Home and lifestyle,66,3,2040-05-23,15:40:00,Credit card,9,48%,198
9353,WALM030,Richardson,Home and lifestyle,47,3,2040-05-24,15:24:00,Cash,3,48%,141
1943,WALM030,Richardson,Home and lifestyle,72,1,2040-05-25,21:14:00,Ewallet,7,48%,72
3130,WALM079,La Porte,Fashion accessories,63,1,2040-05-26,16:07:00,Ewallet,5,33%,63
9646,WALM046,Temple,Fashion accessories,29,3,2040-05-27,16:22:00,Cash,7,48%,87
9648,WALM099,Weatherford,Fashion accessories,55,3,2040-05-28,16:54:00,Cash,7,18%,165
2198,WALM068,Burleson,Fashion accessories,80,3,2040-05-29,20:51:00,Ewallet,4,33%,240
3101,WALM093,Angleton,Home and lifestyle,21,3,2040-05-30,07:44:00,Ewallet,9,33%,63
1129,WALM072,Lancaster,Home and lifestyle,63,2,2040-05-31,19:40:00,Ewallet,4,33%,126
2341,WALM072,Lancaster,Home and lifestyle,73,3,2040-06-01,18:19:00,Ewallet,5,33%,219
9589,WALM055,Waxahachie,Home and lifestyle,17,3,2040-06-02,06:24:00,Cash,6,33%,51
2422,WALM088,Cleburne,Fashion accessories,35,1,2040-06-03,17:43:00,Ewallet,8,33%,35
9275,WALM054,Sherman,Home and lifestyle,65,1,2040-06-04,15:11:00,Cash,5,21%,65
9382,WALM029,Round Rock,Fashion accessories,71,3,2040-06-05,14:10:00,Cash,5,48%,213
9191,WALM099,Weatherford,Home and lifestyle,74,2,2040-06-06,07:51:00,Cash,7,18%,148
1047,WALM090,Brownwood,Home and lifestyle,55,1,2040-06-07,20:20:00,Ewallet,5,33%,55
2079,WALM023,Midland,Home and lifestyle,29,1,2040-06-08,12:18:00,Ewallet,9,48%,29
2155,WALM039,Longview,Home and lifestyle,37,1,2040-06-09,13:32:00,Ewallet,9,48%,37
1379,WALM079,La Porte,Home and lifestyle,22,2,2040-06-10,19:32:00,Ewallet,4,33%,44
1349,WALM083,Farmers Branch,Home and lifestyle,81,3,2040-06-11,21:49:00,Ewallet,6,33%,243
1771,WALM037,League City,Home and lifestyle,38,2,2040-06-12,13:11:00,Ewallet,7,48%,76
2754,WALM007,Arlington,Fashion accessories,55,2,2040-06-13,10:29:00,Ewallet,5,48%,110
1456,WALM020,Killeen,Fashion accessories,69,2,2040-06-14,10:46:00,Ewallet,8,48%,138
2449,WALM021,McAllen,Home and lifestyle,27,3,2040-06-15,08:29:00,Ewallet,9,48%,81
2495,WALM051,New Braunfels,Home and lifestyle,60,2,2040-06-16,08:00:00,Ewallet,7,48%,120
3018,WALM076,Huntsville,Fashion accessories,67,2,2040-06-17,07:59:00,Ewallet,6,33%,134
1383,WALM012,Garland,Home and lifestyle,85,3,2040-06-18,14:11:00,Ewallet,6,48%,255
9172,WALM056,Rowlett,Fashion accessories,43,3,2040-06-19,10:57:00,Cash,4,33%,129
1096,WALM091,Little Elm,Fashion accessories,17,1,2040-06-20,07:31:00,Ewallet,8,33%,17
1306,WALM024,Carrollton,Fashion accessories,28,3,2040-06-21,12:30:00,Ewallet,5,48%,84
1333,WALM059,Pflugerville,Home and lifestyle,70,1,2040-06-22,11:08:00,Ewallet,5,33%,70
1693,WALM002,Dallas,Home and lifestyle,59,3,2040-06-23,09:59:00,Ewallet,5,36%,177
9171,WALM009,Plano,Home and lifestyle,79,2,2040-06-24,11:37:00,Cash,4,48%,158
1823,WALM042,Bryan,Home and lifestyle,73,3,2040-06-25,17:16:00,Ewallet,5,48%,219
2325,WALM080,Nacogdoches,Home and lifestyle,29,2,2040-06-26,07:32:00,Ewallet,9,33%,58
1666,WALM030,Richardson,Fashion accessories,59,1,2040-06-27,12:45:00,Ewallet,8,48%,59
1746,WALM005,Fort Worth,Fashion accessories,67,2,2040-06-28,21:00:00,Ewallet,8,48%,134
2656,WALM058,Port Arthur,Fashion accessories,27,2,2040-06-29,10:26:00,Ewallet,5,33%,54
2992,WALM016,Brownsville,Fashion accessories,55,3,2040-06-30,12:27:00,Ewallet,6,48%,165
2107,WALM063,Georgetown,Home and lifestyle,42,1,2040-07-01,12:06:00,Ewallet,7,33%,42
2662,WALM079,La Porte,Fashion accessories,74,1,2040-07-02,07:57:00,Ewallet,5,33%,74
2948,WALM091,Little Elm,Fashion accessories,42,2,2040-07-03,13:36:00,Ewallet,8,33%,84
2695,WALM007,Arlington,Home and lifestyle,37,3,2040-07-04,08:11:00,Ewallet,9,48%,111
2844,WALM037,League City,Fashion accessories,61,3,2040-07-05,09:47:00,Ewallet,5,48%,183
3063,WALM049,North Richland Hills,Home and lifestyle,72,3,2040-07-06,09:07:00,Ewallet,9,48%,216
1264,WALM071,Lufkin,Fashion accessories,18,2,2040-07-07,07:56:00,Ewallet,6,33%,36
1688,WALM083,Farmers Branch,Fashion accessories,48,3,2040-07-08,12:28:00,Ewallet,9,33%,144
2273,WALM078,Del Rio,Home and lifestyle,70,3,2040-07-09,21:50:00,Ewallet,4,33%,210
2516,WALM015,Grand Prairie,Fashion accessories,20,3,2040-07-10,16:45:00,Ewallet,6,48%,60
2922,WALM015,Grand Prairie,Fashion accessories,83,2,2040-07-11,09:45:00,Ewallet,4,48%,166
9347,WALM009,Plano,Home and lifestyle,34,2,2040-07-12,16:10:00,Cash,6,48%,68
1931,WALM088,Cleburne,Home and lifestyle,39,1,2040-07-13,21:04:00,Ewallet,6,33%,39
2293,WALM100,Canyon,Home and lifestyle,67,1,2040-07-14,17:46:00,Ewallet,8,18%,67
9175,WALM032,Tyler,Home and lifestyle,60,2,2040-07-15,07:57:00,Cash,5,48%,120
2614,WALM059,Pflugerville,Fashion accessories,66,2,2040-07-16,15:49:00,Ewallet,9,33%,132
2835,WALM070,Hurst,Electronic accessories,79,2,2040-07-17,22:53:00,Ewallet,5,33%,158
2036,WALM077,Coppell,Fashion accessories,52,3,2040-07-18,21:18:00,Ewallet,7,33%,156
2581,WALM037,League City,Home and lifestyle,72,3,2040-07-19,15:16:00,Ewallet,7,48%,216
2946,WALM024,Carrollton,Fashion accessories,23,1,2040-07-20,13:03:00,Ewallet,6,48%,23
9605,WALM035,San Angelo,Home and lifestyle,23,2,2040-07-21,08:15:00,Cash,7,48%,46
9779,WALM069,Rockwall,Home and lifestyle,78,2,2040-07-22,06:55:00,Cash,5,33%,156
2694,WALM080,Nacogdoches,Fashion accessories,35,3,2040-07-23,14:40:00,Ewallet,6,33%,105
3027,WALM036,Allen,Home and lifestyle,85,3,2040-07-24,06:10:00,Ewallet,6,48%,255
3170,WALM063,Georgetown,Fashion accessories,53,3,2040-07-25,12:01:00,Ewallet,4,33%,159
1578,WALM017,McKinney,Fashion accessories,74,3,2040-07-26,07:49:00,Ewallet,4,48%,222
1969,WALM042,Bryan,Home and lifestyle,58,1,2040-07-27,12:28:00,Ewallet,6,48%,58
3022,WALM058,Port Arthur,Fashion accessories,27,3,2040-07-28,07:16:00,Ewallet,4,33%,81
8966,WALM065,Texas City,Fashion accessories,22,1,2040-07-29,06:18:00,Cash,7,33%,22
1938,WALM063,Georgetown,Fashion accessories,36,3,2040-07-30,06:51:00,Ewallet,5,33%,108
1754,WALM071,Lufkin,Fashion accessories,26,3,2040-07-31,06:04:00,Ewallet,9,33%,78
2140,WALM013,Irving,Fashion accessories,51,2,2040-08-01,20:14:00,Ewallet,5,48%,102
1404,WALM096,Eagle Pass,Fashion accessories,43,2,2040-08-02,20:27:00,Ewallet,4,18%,86
1673,WALM028,Odessa,Home and lifestyle,30,1,2040-08-03,19:19:00,Ewallet,7,48%,30
2138,WALM006,El Paso,Fashion accessories,54,3,2040-08-04,19:29:00,Ewallet,5,48%,162
2223,WALM066,Grapevine,Home and lifestyle,37,3,2040-08-05,10:16:00,Ewallet,6,33%,111
1704,WALM037,League City,Fashion accessories,17,1,2040-08-06,17:20:00,Ewallet,4,48%,17
2333,WALM039,Longview,Home and lifestyle,21,2,2040-08-07,10:51:00,Ewallet,7,48%,42
9690,WALM074,Weslaco,Fashion accessories,56,3,2040-08-08,16:22:00,Cash,3,33%,168
9806,WALM025,Waco,Fashion accessories,52,1,2040-08-09,13:34:00,Cash,6,48%,52
2483,WALM002,Dallas,Home and lifestyle,60,1,2040-08-10,21:28:00,Ewallet,6,36%,60
2529,WALM061,Cedar Park,Home and lifestyle,71,2,2040-08-11,09:50:00,Ewallet,9,33%,142
1689,WALM068,Burleson,Home and lifestyle,33,2,2040-08-12,18:38:00,Ewallet,7,33%,66
2749,WALM016,Brownsville,Home and lifestyle,41,2,2040-08-13,19:45:00,Ewallet,7,48%,82
8953,WALM046,Temple,Home and lifestyle,26,1,2040-08-14,10:05:00,Cash,7,48%,26
8996,WALM030,Richardson,Fashion accessories,76,2,2040-08-15,16:57:00,Cash,3,48%,152
1090,WALM090,Brownwood,Fashion accessories,41,1,2040-08-16,20:24:00,Ewallet,9,33%,41
2294,WALM060,DeSoto,Fashion accessories,73,1,2040-08-17,20:02:00,Ewallet,4,33%,73
9039,WALM087,Waxahachie,Home and lifestyle,66,2,2040-08-18,06:58:00,Cash,5,33%,132
1069,WALM060,DeSoto,Home and lifestyle,78,3,2040-08-19,18:35:00,Ewallet,7,33%,234
1473,WALM001,Houston,Home and lifestyle,58,2,2040-08-20,11:06:00,Ewallet,4,36%,116
9685,WALM055,Waxahachie,Home and lifestyle,49,3,2040-08-21,11:09:00,Cash,5,33%,147
2637,WALM018,Frisco,Home and lifestyle,39,3,2040-08-22,10:22:00,Ewallet,8,48%,117
2688,WALM020,Killeen,Fashion accessories,80,2,2040-08-23,14:37:00,Ewallet,5,48%,160
8974,WALM069,Rockwall,Fashion accessories,59,2,2040-08-24,07:24:00,Cash,5,33%,118
2556,WALM088,Cleburne,Fashion accessories,19,3,2040-08-25,11:44:00,Ewallet,5,33%,57
9919,WALM082,Weslaco,Home and lifestyle,25,3,2040-08-26,10:34:00,Cash,7,33%,75
1472,WALM095,Big Spring,Fashion accessories,68,2,2040-08-27,20:49:00,Ewallet,4,33%,136
2440,WALM036,Allen,Fashion accessories,21,2,2040-08-28,19:48:00,Ewallet,5,48%,42
9813,WALM035,San Angelo,Home and lifestyle,85,2,2040-08-29,14:04:00,Cash,7,48%,170
9927,WALM089,Southlake,Home and lifestyle,50,1,2040-08-30,07:18:00,Cash,7,33%,50
1525,WALM072,Lancaster,Home and lifestyle,19,1,2040-08-31,09:04:00,Ewallet,4,33%,19
2534,WALM098,Mineral Wells,Fashion accessories,58,2,2040-09-01,14:19:00,Ewallet,4,18%,116
1125,WALM058,Port Arthur,Home and lifestyle,66,1,2040-09-02,21:46:00,Ewallet,6,33%,66
1787,WALM090,Brownwood,Home and lifestyle,24,1,2040-09-03,17:14:00,Ewallet,7,33%,24
1807,WALM062,Galveston,Home and lifestyle,49,1,2040-09-04,10:44:00,Ewallet,9,33%,49
2094,WALM040,Edinburg,Fashion accessories,85,3,2040-09-05,10:01:00,Ewallet,8,48%,255
8997,WALM074,Weslaco,Home and lifestyle,39,3,2040-09-06,15:02:00,Cash,5,33%,117
1323,WALM090,Brownwood,Home and lifestyle,81,3,2040-09-07,06:10:00,Ewallet,9,33%,243
9503,WALM082,Weslaco,Home and lifestyle,33,1,2040-09-08,13:08:00,Cash,6,33%,33
9710,WALM069,Rockwall,Fashion accessories,28,1,2040-09-09,07:25:00,Cash,5,33%,28
2468,WALM017,McKinney,Fashion accessories,74,1,2040-09-10,16:10:00,Ewallet,6,48%,74
2579,WALM096,Eagle Pass,Home and lifestyle,83,3,2040-09-11,20:54:00,Ewallet,8,33%,249
9823,WALM032,Tyler,Home and lifestyle,65,3,2040-09-12,14:56:00,Cash,3,48%,195
1648,WALM020,Killeen,Fashion accessories,50,3,2040-09-13,06:09:00,Ewallet,4,48%,150
2311,WALM016,Brownsville,Home and lifestyle,47,1,2040-09-14,22:10:00,Ewallet,7,48%,47
2758,WALM044,Pharr,Fashion accessories,64,3,2040-09-15,19:05:00,Ewallet,7,48%,192
9491,WALM009,Plano,Home and lifestyle,23,1,2040-09-16,12:02:00,Cash,7,48%,23
1537,WALM099,Weatherford,Home and lifestyle,39,1,2040-09-17,11:10:00,Ewallet,6,18%,39
1725,WALM098,Mineral Wells,Home and lifestyle,39,2,2040-09-18,14:52:00,Ewallet,6,18%,78
8919,WALM075,San Marcos,Home and lifestyle,64,3,2040-09-19,16:18:00,Cash,3,33%,192
9095,WALM038,Sugar Land,Home and lifestyle,30,1,2040-09-20,13:52:00,Cash,7,48%,30
9628,WALM030,Richardson,Fashion accessories,74,3,2040-09-21,12:54:00,Cash,7,48%,222
1322,WALM033,Pearland,Fashion accessories,51,2,2040-09-22,07:13:00,Ewallet,5,48%,102
9756,WALM074,Weslaco,Fashion accessories,35,2,2040-09-23,11:08:00,Cash,3,33%,70
2318,WALM028,Odessa,Fashion accessories,34,3,2040-09-24,14:36:00,Ewallet,4,48%,102
9819,WALM089,Southlake,Home and lifestyle,34,2,2040-09-25,07:03:00,Cash,7,33%,68
9968,WALM025,Waco,Fashion accessories,85,1,2040-09-26,14:31:00,Cash,3,48%,85
9467,WALM038,Sugar Land,Home and lifestyle,40,3,2040-09-27,13:30:00,Cash,6,48%,120
1380,WALM016,Brownsville,Fashion accessories,56,1,2040-09-28,16:51:00,Ewallet,5,48%,56
2800,WALM067,Haltom City,Fashion accessories,46,1,2040-09-29,22:00:00,Ewallet,8,33%,46
1164,WALM084,Schertz,Fashion accessories,21,1,2040-09-30,08:45:00,Ewallet,8,33%,21
1716,WALM024,Carrollton,Fashion accessories,39,3,2040-10-01,17:08:00,Ewallet,6,48%,117
2213,WALM049,North Richland Hills,Home and lifestyle,82,2,2040-10-02,15:58:00,Ewallet,8,48%,164
2532,WALM092,Lake Jackson,Fashion accessories,74,1,2040-10-03,12:45:00,Ewallet,9,33%,74
9618,WALM056,Rowlett,Fashion accessories,43,1,2040-10-04,12:40:00,Cash,6,33%,43
2189,WALM100,Canyon,Home and lifestyle,58,1,2040-10-05,09:44:00,Ewallet,8,18%,58
9764,WALM055,Waxahachie,Fashion accessories,48,2,2040-10-06,06:36:00,Cash,6,33%,96
1398,WALM073,Seguin,Fashion accessories,36,3,2040-10-07,18:10:00,Ewallet,6,33%,108
9400,WALM032,Tyler,Fashion accessories,33,3,2040-10-08,15:38:00,Cash,5,48%,99
2286,WALM066,Grapevine,Fashion accessories,85,2,2040-10-09,17:25:00,Ewallet,4,33%,170
9792,WALM073,Seguin,Fashion accessories,48,3,2040-10-10,15:44:00,Cash,5,33%,144
1465,WALM089,Southlake,Home and lifestyle,47,2,2040-10-11,10:06:00,Ewallet,4,33%,94
9434,WALM035,San Angelo,Fashion accessories,85,3,2040-10-12,14:32:00,Cash,5,48%,255
1779,WALM044,Pharr,Home and lifestyle,42,1,2040-10-13,13:13:00,Ewallet,6,48%,42
2100,WALM043,Baytown,Fashion accessories,51,3,2040-10-14,12:53:00,Ewallet,9,48%,153
2242,WALM013,Irving,Fashion accessories,74,2,2040-10-15,18:52:00,Ewallet,9,48%,148
1360,WALM048,Harlingen,Fashion accessories,44,1,2040-10-16,19:33:00,Ewallet,4,48%,44
2334,WALM091,Little Elm,Fashion accessories,53,2,2040-10-17,18:56:00,Ewallet,7,33%,106
9279,WALM084,Schertz,Home and lifestyle,66,1,2040-10-18,10:56:00,Cash,7,33%,66
9829,WALM055,Waxahachie,Home and lifestyle,83,1,2040-10-19,09:15:00,Cash,7,33%,83
1055,WALM025,Waco,Home and lifestyle,53,1,2040-10-20,18:56:00,Ewallet,4,48%,53
2063,WALM068,Burleson,Home and lifestyle,58,3,2040-10-21,12:52:00,Ewallet,8,33%,174
2650,WALM068,Burleson,Fashion accessories,32,1,2040-10-22,09:00:00,Ewallet,6,33%,32
9985,WALM065,Texas City,Home and lifestyle,59,2,2040-10-23,09:25:00,Cash,6,33%,118
2939,WALM093,Angleton,Home and lifestyle,30,1,2040-10-24,19:09:00,Ewallet,6,33%,30
9965,WALM035,San Angelo,Home and lifestyle,68,1,2040-10-25,15:34:00,Cash,6,48%,68
2283,WALM051,New Braunfels,Home and lifestyle,72,2,2040-10-26,18:52:00,Ewallet,7,48%,144
9042,WALM055,Waxahachie,Fashion accessories,58,2,2040-10-27,14:29:00,Cash,5,33%,116
1028,WALM031,Lewisville,Fashion accessories,25,1,2040-10-28,16:15:00,Ewallet,5,48%,25
3093,WALM067,Haltom City,Home and lifestyle,64,3,2040-10-29,07:56:00,Ewallet,6,33%,192
1635,WALM015,Grand Prairie,Home and lifestyle,47,1,2040-10-30,20:10:00,Ewallet,9,48%,47
2793,WALM008,Corpus Christi,Home and lifestyle,15,3,2040-10-31,14:06:00,Ewallet,5,48%,45
2874,WALM063,Georgetown,Fashion accessories,27,1,2040-11-01,21:56:00,Ewallet,8,33%,27
9040,WALM009,Plano,Fashion accessories,36,3,2040-11-02,14:17:00,Cash,6,48%,108
2232,WALM091,Little Elm,Fashion accessories,38,2,2040-11-03,16:18:00,Ewallet,6,33%,76
9407,WALM065,Texas City,Home and lifestyle,38,3,2040-11-04,16:27:00,Cash,3,33%,114
9600,WALM075,San Marcos,Fashion accessories,26,1,2040-11-05,10:40:00,Cash,5,33%,26
1102,WALM071,Lufkin,Fashion accessories,63,1,2040-11-06,08:31:00,Ewallet,5,33%,63
8865,WALM099,Weatherford,Home and lifestyle,17,3,2040-11-07,14:30:00,Cash,5,18%,51
9145,WALM082,Weslaco,Home and lifestyle,63,1,2040-11-08,10:50:00,Cash,3,33%,63
1706,WALM001,Houston,Fashion accessories,44,2,2040-11-09,11:28:00,Ewallet,9,36%,88
2244,WALM012,Garland,Fashion accessories,29,2,2040-11-10,11:25:00,Ewallet,5,48%,58
9080,WALM069,Rockwall,Fashion accessories,15,3,2040-11-11,11:33:00,Cash,4,33%,45
2535,WALM080,Nacogdoches,Home and lifestyle,50,1,2040-11-12,11:42:00,Ewallet,6,33%,50
9265,WALM056,Rowlett,Home and lifestyle,34,2,2040-11-13,07:58:00,Cash,4,33%,68
3085,WALM017,McKinney,Home and lifestyle,17,3,2040-11-14,17:02:00,Ewallet,6,48%,51
8987,WALM032,Tyler,Home and lifestyle,32,2,2040-11-15,12:25:00,Cash,5,48%,64
1113,WALM091,Little Elm,Home and lifestyle,71,2,2040-11-16,10:04:00,Ewallet,7,33%,142
1370,WALM089,Southlake,Fashion accessories,26,1,2040-11-17,11:56:00,Ewallet,9,33%,26
2363,WALM040,Edinburg,Home and lifestyle,25,1,2040-11-18,10:06:00,Ewallet,4,48%,25
2907,WALM047,Flower Mound,Home and lifestyle,48,2,2040-11-20,09:23:00,Ewallet,5,48%,96
8982,WALM099,Weatherford,Fashion accessories,84,3,2040-11-21,13:55:00,Cash,5,18%,252
1616,WALM084,Schertz,Fashion accessories,55,1,2040-11-22,19:48:00,Ewallet,8,33%,55
1816,WALM097,Alice,Fashion accessories,46,2,2040-11-23,07:10:00,Ewallet,6,18%,92
1958,WALM045,Missouri City,Fashion accessories,35,3,2040-11-24,11:57:00,Credit card,4,48%,105
1372,WALM043,Baytown,Fashion accessories,54,3,2040-11-25,22:00:00,Ewallet,5,48%,162
1663,WALM040,Edinburg,Home and lifestyle,30,1,2040-11-26,10:01:00,Ewallet,8,48%,30
2862,WALM009,Plano,Fashion accessories,17,3,2040-11-27,21:15:00,Ewallet,9,48%,51
9178,WALM055,Waxahachie,Fashion accessories,25,3,2040-11-28,13:40:00,Cash,5,33%,75
9375,WALM073,Seguin,Home and lifestyle,40,2,2040-11-29,06:46:00,Cash,4,33%,80
9509,WALM082,Weslaco,Home and lifestyle,39,1,2040-11-30,13:43:00,Cash,4,33%,39
2409,WALM077,Coppell,Home and lifestyle,47,1,2040-12-01,14:21:00,Ewallet,6,33%,47
9116,WALM087,Waxahachie,Fashion accessories,69,2,2040-12-02,07:11:00,Cash,7,33%,138
9663,WALM029,Round Rock,Home and lifestyle,64,3,2040-12-03,12:39:00,Cash,6,48%,192
2439,WALM047,Flower Mound,Home and lifestyle,67,2,2040-12-04,20:46:00,Ewallet,5,48%,134
2386,WALM079,La Porte,Fashion accessories,43,3,2040-12-05,08:01:00,Ewallet,9,33%,129
2646,WALM010,Laredo,Fashion accessories,38,2,2040-12-06,21:49:00,Ewallet,7,48%,76
9563,WALM030,Richardson,Home and lifestyle,19,3,2040-12-07,09:27:00,Cash,6,48%,57
1448,WALM081,Friendswood,Fashion accessories,31,1,2040-12-08,16:47:00,Ewallet,8,33%,31
2205,WALM022,Mesquite,Home and lifestyle,46,2,2040-12-09,18:28:00,Ewallet,7,48%,92
2572,WALM051,New Braunfels,Fashion accessories,67,2,2040-12-10,15:02:00,Ewallet,4,57%,134
2780,WALM071,Lufkin,Fashion accessories,74,2,2040-12-11,08:05:00,Ewallet,5,33%,148
3150,WALM023,Midland,Fashion accessories,78,3,2040-12-12,16:52:00,Ewallet,9,48%,234
9449,WALM058,Port Arthur,Home and lifestyle,52,2,2040-12-13,16:27:00,Cash,3,33%,104
3036,WALM064,Bedford,Fashion accessories,19,3,2040-12-14,07:46:00,Ewallet,5,33%,57
9881,WALM099,Weatherford,Home and lifestyle,45,2,2040-12-15,09:27:00,Cash,4,18%,90
9994,WALM055,Waxahachie,Fashion accessories,34,1,2040-12-16,14:34:00,Cash,6,33%,34
1407,WALM070,Hurst,Home and lifestyle,37,1,2040-12-17,16:45:00,Ewallet,9,33%,37
1978,WALM018,Frisco,Fashion accessories,31,2,2040-12-18,22:17:00,Ewallet,7,48%,62
9274,WALM032,Tyler,Fashion accessories,33,2,2040-12-19,08:00:00,Cash,7,48%,66
1098,WALM086,Rosenberg,Fashion accessories,69,2,2040-12-20,15:48:00,Ewallet,9,33%,138
